InventoryId,Store,Brand,Description,Size,VendorNumber,VendorName,PONumber,PODate,ReceivingDate,InvoiceDate,PayDate,PurchasePrice,Quantity,Dollars,Classification
1_HARDERSFIELD_19549,1,19549,Opici White Sangria,3L,9165,ULTRA BEVERAGE COMPANY LLP ,8203,2015-12-25 00:00:00,2016-01-01 00:00:00,2016-01-07 00:00:00,2016-02-13 00:00:00,8.66,4,34.64,2
30_CULCHETH_38652,30,38652,Carpineto Chianti Clsc RSV,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,8203,2015-12-25 00:00:00,2016-01-01 00:00:00,2016-01-07 00:00:00,2016-02-13 00:00:00,13.65,12,163.8,2
69_MOUNTMEND_34998,69,34998,Luiano Chianti Clsc,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,8203,2015-12-25 00:00:00,2016-01-02 00:00:00,2016-01-07 00:00:00,2016-02-13 00:00:00,10.66,12,127.92,2
38_GOULCREST_17145,38,17145,Honeymaker Blueberry Mead,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,8203,2015-12-25 00:00:00,2016-01-01 00:00:00,2016-01-07 00:00:00,2016-02-13 00:00:00,11.56,11,127.16,2
66_EANVERNESS_3409,66,3409,Crystal Head Vodka,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,8203,2015-12-25 00:00:00,2016-01-01 00:00:00,2016-01-07 00:00:00,2016-02-13 00:00:00,32.14,5,160.7,1
76_DONCASTER_998,76,998,Corralejo Blanco Tequila,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,8203,2015-12-25 00:00:00,2016-01-02 00:00:00,2016-01-07 00:00:00,2016-02-13 00:00:00,18.51,6,111.06,1
50_MOUNTMEND_14300,50,14300,Masi Passo Doble,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,8203,2015-12-25 00:00:00,2016-01-02 00:00:00,2016-01-07 00:00:00,2016-02-13 00:00:00,7.43,12,89.16,2
66_EANVERNESS_46021,66,46021,Spellbound Cab Svgn Cal,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,8203,2015-12-25 00:00:00,2016-01-01 00:00:00,2016-01-07 00:00:00,2016-02-13 00:00:00,6.61,10,66.1,2
1_HARDERSFIELD_4105,1,4105,Patron XO Cafe Variety 3 Pak,50mL 3 Pk,9165,ULTRA BEVERAGE COMPANY LLP ,8203,2015-12-25 00:00:00,2016-01-01 00:00:00,2016-01-07 00:00:00,2016-02-13 00:00:00,5.07,20,101.4,1
50_MOUNTMEND_7728,50,7728,Great Western X Dry,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,8203,2015-12-25 00:00:00,2016-01-02 00:00:00,2016-01-07 00:00:00,2016-02-13 00:00:00,6.07,23,139.61,2
76_DONCASTER_247,76,247,Gran Patron Platinum Tequil,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,8203,2015-12-25 00:00:00,2016-01-02 00:00:00,2016-01-07 00:00:00,2016-02-13 00:00:00,156.24,3,468.72,1
15_WANBORNE_4054,15,4054,Patron XO Cafe Liqueur,375mL,9165,ULTRA BEVERAGE COMPANY LLP ,8203,2015-12-25 00:00:00,2016-01-01 00:00:00,2016-01-07 00:00:00,2016-02-13 00:00:00,9.41,11,103.51,1
69_MOUNTMEND_46829,69,46829,Pacific Rim Yakima Gewurz,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,8203,2015-12-25 00:00:00,2016-01-02 00:00:00,2016-01-07 00:00:00,2016-02-13 00:00:00,8.1,6,48.6,2
34_PITMERDEN_12943,34,12943,Middle Sister Drama Queen Pi,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,8203,2015-12-25 00:00:00,2016-01-02 00:00:00,2016-01-07 00:00:00,2016-02-13 00:00:00,4.6,11,50.6,2
1_HARDERSFIELD_9092,1,9092,Junipero Gin,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,8203,2015-12-25 00:00:00,2016-01-01 00:00:00,2016-01-07 00:00:00,2016-02-13 00:00:00,21.89,6,131.34,1
38_GOULCREST_13968,38,13968,Spellbound Chard,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,8203,2015-12-25 00:00:00,2016-01-01 00:00:00,2016-01-07 00:00:00,2016-02-13 00:00:00,8.38,12,100.56,2
7_STANMORE_8482,7,8482,Cabot Trail Cana Cream Maple,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,8203,2015-12-25 00:00:00,2016-01-02 00:00:00,2016-01-07 00:00:00,2016-02-13 00:00:00,14.28,12,171.36,1
47_PELLA'S WISH_24419,47,24419,Bonterra Mendocino Org Chard,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,8203,2015-12-25 00:00:00,2016-01-02 00:00:00,2016-01-07 00:00:00,2016-02-13 00:00:00,6.74,12,80.88,2
22_SHARNWICK_9358,22,9358,KAH Reposado Tequila,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,8203,2015-12-25 00:00:00,2016-01-01 00:00:00,2016-01-07 00:00:00,2016-02-13 00:00:00,41.98,6,251.88,1
1_HARDERSFIELD_3518,1,3518,Cabot Trail Maple Whisky,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,8203,2015-12-25 00:00:00,2016-01-01 00:00:00,2016-01-07 00:00:00,2016-02-13 00:00:00,15.74,12,188.88,1
66_EANVERNESS_32832,66,32832,Cesari Valpolicella Clsc Am,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,8203,2015-12-25 00:00:00,2016-01-01 00:00:00,2016-01-07 00:00:00,2016-02-13 00:00:00,20.68,12,248.16,2
54_GUTHRAM_13979,54,13979,Jos Phelps Pnt Nr,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,8203,2015-12-25 00:00:00,2016-01-02 00:00:00,2016-01-07 00:00:00,2016-02-13 00:00:00,22.87,6,137.22,2
34_PITMERDEN_23191,34,23191,Clos Pegase Svgn Bl Napa,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,8203,2015-12-25 00:00:00,2016-01-02 00:00:00,2016-01-07 00:00:00,2016-02-13 00:00:00,9.93,12,119.16,2
23_ARBINGTON_7992,23,7992,Patron Anejo Tequila,50mL,9165,ULTRA BEVERAGE COMPANY LLP ,8203,2015-12-25 00:00:00,2016-01-02 00:00:00,2016-01-07 00:00:00,2016-02-13 00:00:00,5.55,6,33.3,1
67_EANVERNESS_11821,67,11821,Slingshot Cab Svgn,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,8203,2015-12-25 00:00:00,2016-01-02 00:00:00,2016-01-07 00:00:00,2016-02-13 00:00:00,10.66,12,127.92,2
20_BREDWARDINE_3084,20,3084,Patron Silver Tequila,200mL,9165,ULTRA BEVERAGE COMPANY LLP ,8203,2015-12-25 00:00:00,2016-01-01 00:00:00,2016-01-07 00:00:00,2016-02-13 00:00:00,11.27,1,11.27,1
23_ARBINGTON_22441,23,22441,Omaka Springs Svgn Bl,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,8203,2015-12-25 00:00:00,2016-01-02 00:00:00,2016-01-07 00:00:00,2016-02-13 00:00:00,10.06,12,120.72,2
22_SHARNWICK_9360,22,9360,KAH Blanco Tequila,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,8203,2015-12-25 00:00:00,2016-01-01 00:00:00,2016-01-07 00:00:00,2016-02-13 00:00:00,35.99,3,107.97,1
29_AYLESBURY_7725,29,7725,Great Western Brut,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,8203,2015-12-25 00:00:00,2016-01-02 00:00:00,2016-01-07 00:00:00,2016-02-13 00:00:00,6.07,12,72.84,2
69_MOUNTMEND_34703,69,34703,Valley of the Moon Znfdl,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,8203,2015-12-25 00:00:00,2016-01-02 00:00:00,2016-01-07 00:00:00,2016-02-13 00:00:00,13.24,12,158.88,2
66_EANVERNESS_1542,66,1542,Bowen's American Whiskey,750mL,9751,VINEDREA WINES LLC         ,8204,2015-12-25 00:00:00,2016-01-01 00:00:00,2016-01-09 00:00:00,2016-02-15 00:00:00,22.72,6,136.32,1
66_EANVERNESS_17296,66,17296,Monte Velho Tinto Alentejo R,750mL,90010,VINEXTRA INC               ,8205,2015-12-25 00:00:00,2016-01-01 00:00:00,2016-01-04 00:00:00,2016-02-06 00:00:00,7.14,12,85.68,2
66_EANVERNESS_18126,66,18126,Monte Velho White Alentejo,750mL,90010,VINEXTRA INC               ,8205,2015-12-25 00:00:00,2016-01-01 00:00:00,2016-01-04 00:00:00,2016-02-06 00:00:00,7.53,12,90.36,2
76_DONCASTER_8018,76,8018,La Vieille Ferme Red Ventoux,750mL,1587,VINEYARD BRANDS INC        ,8187,2015-12-24 00:00:00,2016-01-02 00:00:00,2016-01-04 00:00:00,2016-02-16 00:00:00,4.6,24,110.4,2
38_GOULCREST_32796,38,32796,Warre's Otima 10-Yr Tawny,500mL,1587,VINEYARD BRANDS INC        ,8187,2015-12-24 00:00:00,2016-01-01 00:00:00,2016-01-04 00:00:00,2016-02-16 00:00:00,12.9,6,77.4,2
1_HARDERSFIELD_8016,1,8016,La Vieille Ferme Wh Rhone,750mL,1587,VINEYARD BRANDS INC        ,8187,2015-12-24 00:00:00,2016-01-01 00:00:00,2016-01-04 00:00:00,2016-02-16 00:00:00,4.79,12,57.48,2
47_PELLA'S WISH_19934,47,19934,Perrin Cotes du Rhone RSV Rg,750mL,1587,VINEYARD BRANDS INC        ,8187,2015-12-24 00:00:00,2016-01-02 00:00:00,2016-01-04 00:00:00,2016-02-16 00:00:00,6.7,12,80.4,2
76_DONCASTER_29112,76,29112,Perrin Gigondas,750mL,1587,VINEYARD BRANDS INC        ,8187,2015-12-24 00:00:00,2016-01-02 00:00:00,2016-01-04 00:00:00,2016-02-16 00:00:00,19.72,12,236.64,2
30_CULCHETH_13498,30,13498,Riva Rey Tempranillo,750mL,1587,VINEYARD BRANDS INC        ,8187,2015-12-24 00:00:00,2016-01-01 00:00:00,2016-01-04 00:00:00,2016-02-16 00:00:00,4.63,12,55.56,2
1_HARDERSFIELD_16796,1,16796,Delamotte Brut,750mL,1587,VINEYARD BRANDS INC        ,8187,2015-12-24 00:00:00,2016-01-01 00:00:00,2016-01-04 00:00:00,2016-02-16 00:00:00,24.13,1,24.13,2
76_DONCASTER_45331,76,45331,Cono Sur Vision Cab Svgn,750mL,1587,VINEYARD BRANDS INC        ,8187,2015-12-24 00:00:00,2016-01-02 00:00:00,2016-01-04 00:00:00,2016-02-16 00:00:00,7.28,12,87.36,2
1_HARDERSFIELD_45332,1,45332,Cono Sur Pnt Nr Rapel,750mL,1587,VINEYARD BRANDS INC        ,8187,2015-12-24 00:00:00,2016-01-01 00:00:00,2016-01-04 00:00:00,2016-02-16 00:00:00,4.69,12,56.28,2
9_BLACKPOOL_27512,9,27512,Warre's Late Bottled Vintage,750mL,1587,VINEYARD BRANDS INC        ,8187,2015-12-24 00:00:00,2016-01-01 00:00:00,2016-01-04 00:00:00,2016-02-16 00:00:00,14.09,1,14.09,2
30_CULCHETH_45333,30,45333,Cono Sur Svgn Bl Cntrl Vly,750mL,1587,VINEYARD BRANDS INC        ,8187,2015-12-24 00:00:00,2016-01-01 00:00:00,2016-01-04 00:00:00,2016-02-16 00:00:00,4.76,12,57.12,2
34_PITMERDEN_19782,34,19782,Marques de Caceres Gran RSV,750mL,1587,VINEYARD BRANDS INC        ,8187,2015-12-24 00:00:00,2016-01-02 00:00:00,2016-01-04 00:00:00,2016-02-16 00:00:00,16.44,12,197.28,2
76_DONCASTER_19224,76,19224,Miraval Cotes de Prvnce Rose,750mL,1587,VINEYARD BRANDS INC        ,8187,2015-12-24 00:00:00,2016-01-02 00:00:00,2016-01-04 00:00:00,2016-02-16 00:00:00,12.74,12,152.88,2
7_STANMORE_7302,7,7302,Marques de Caceres Rioja Re,750mL,1587,VINEYARD BRANDS INC        ,8187,2015-12-24 00:00:00,2016-01-02 00:00:00,2016-01-04 00:00:00,2016-02-16 00:00:00,6.42,12,77.04,2
1_HARDERSFIELD_31320,1,31320,La Vieille Ferme Rose Vntoux,750mL,1587,VINEYARD BRANDS INC        ,8187,2015-12-24 00:00:00,2016-01-01 00:00:00,2016-01-04 00:00:00,2016-02-16 00:00:00,4.69,12,56.28,2
76_DONCASTER_35130,76,35130,C Back Goats Do Roam Rouge,750mL,1587,VINEYARD BRANDS INC        ,8187,2015-12-24 00:00:00,2016-01-02 00:00:00,2016-01-04 00:00:00,2016-02-16 00:00:00,5.51,12,66.12,2
7_STANMORE_45330,7,45330,Cono Sur Cab Svgn Cntrl Vly,750mL,1587,VINEYARD BRANDS INC        ,8187,2015-12-24 00:00:00,2016-01-02 00:00:00,2016-01-04 00:00:00,2016-02-16 00:00:00,4.63,12,55.56,2
67_EANVERNESS_13497,67,13497,Mohua Svgn Bl Marlboro,750mL,1587,VINEYARD BRANDS INC        ,8187,2015-12-24 00:00:00,2016-01-02 00:00:00,2016-01-04 00:00:00,2016-02-16 00:00:00,6.8,11,74.8,2
1_HARDERSFIELD_13792,1,13792,The Wolftrap Syrah Vio Mourv,750mL,1587,VINEYARD BRANDS INC        ,8187,2015-12-24 00:00:00,2016-01-01 00:00:00,2016-01-04 00:00:00,2016-02-16 00:00:00,6.16,12,73.92,2
76_DONCASTER_22289,76,22289,Pichot Dom Moriette Vouvray,750mL,1587,VINEYARD BRANDS INC        ,8187,2015-12-24 00:00:00,2016-01-02 00:00:00,2016-01-04 00:00:00,2016-02-16 00:00:00,8.84,24,212.16,2
30_CULCHETH_16703,30,16703,Catena Padrillos Malbec,750mL,1587,VINEYARD BRANDS INC        ,8187,2015-12-24 00:00:00,2016-01-01 00:00:00,2016-01-04 00:00:00,2016-02-16 00:00:00,6.53,12,78.36,2
15_WANBORNE_32074,15,32074,Warre's Kings Tawny Porto,750mL,1587,VINEYARD BRANDS INC        ,8187,2015-12-24 00:00:00,2016-01-01 00:00:00,2016-01-04 00:00:00,2016-02-16 00:00:00,8.6,12,103.2,2
1_HARDERSFIELD_20204,1,20204,Dibon Cava Brut Rsv,750mL,90024,VINILANDIA USA             ,8149,2015-12-22 00:00:00,2016-01-01 00:00:00,2016-01-12 00:00:00,2016-02-21 00:00:00,7.58,4,30.32,2
76_DONCASTER_21534,76,21534,Broadbent Vinho Verde Rose,750mL,90024,VINILANDIA USA             ,8149,2015-12-22 00:00:00,2016-01-02 00:00:00,2016-01-12 00:00:00,2016-02-21 00:00:00,6.66,12,79.92,2
7_STANMORE_45214,7,45214,Canaletto Pnt Nr Pavia,750mL,90024,VINILANDIA USA             ,8149,2015-12-22 00:00:00,2016-01-02 00:00:00,2016-01-12 00:00:00,2016-02-21 00:00:00,6.8,12,81.6,2
69_MOUNTMEND_23969,69,23969,Bellafina Prosecco,750mL,90024,VINILANDIA USA             ,8149,2015-12-22 00:00:00,2016-01-02 00:00:00,2016-01-12 00:00:00,2016-02-21 00:00:00,5.51,12,66.12,2
1_HARDERSFIELD_10469,1,10469,Easton Svgn Bl Sierra Foothl,750mL,90024,VINILANDIA USA             ,8149,2015-12-22 00:00:00,2016-01-01 00:00:00,2016-01-12 00:00:00,2016-02-21 00:00:00,10.32,12,123.84,2
38_GOULCREST_44916,38,44916,Ferreira Dona Antonio RSV,750mL,90024,VINILANDIA USA             ,8149,2015-12-22 00:00:00,2016-01-01 00:00:00,2016-01-12 00:00:00,2016-02-21 00:00:00,11.4,12,136.8,2
66_EANVERNESS_14457,66,14457,Scagliola Mati Barbera,750mL,90024,VINILANDIA USA             ,8149,2015-12-22 00:00:00,2016-01-01 00:00:00,2016-01-12 00:00:00,2016-02-21 00:00:00,7.74,12,92.88,2
30_CULCHETH_41927,30,41927,Ch Lamothe de Haux Brdx Wh,750mL,90024,VINILANDIA USA             ,8149,2015-12-22 00:00:00,2016-01-01 00:00:00,2016-01-12 00:00:00,2016-02-21 00:00:00,9.14,12,109.68,2
67_EANVERNESS_19806,67,19806,Exem Brdx,750mL,90024,VINILANDIA USA             ,8149,2015-12-22 00:00:00,2016-01-02 00:00:00,2016-01-12 00:00:00,2016-02-21 00:00:00,7.84,11,86.24,2
1_HARDERSFIELD_19648,1,19648,Dachshund Rsl,750mL,90024,VINILANDIA USA             ,8149,2015-12-22 00:00:00,2016-01-01 00:00:00,2016-01-12 00:00:00,2016-02-21 00:00:00,8.96,12,107.52,2
1_HARDERSFIELD_16370,1,16370,Zinsane Znfdl Lodi,750mL,90024,VINILANDIA USA             ,8149,2015-12-22 00:00:00,2016-01-01 00:00:00,2016-01-12 00:00:00,2016-02-21 00:00:00,5.44,10,54.4,2
1_HARDERSFIELD_14703,1,14703,Casa Ferreirinha Esteva Doro,750mL,90024,VINILANDIA USA             ,8149,2015-12-22 00:00:00,2016-01-01 00:00:00,2016-01-12 00:00:00,2016-02-21 00:00:00,7.58,12,90.96,2
66_EANVERNESS_26426,66,26426,Pommery Brut Royale,750mL,1601,VRANKEN AMERICA            ,8188,2015-12-24 00:00:00,2016-01-01 00:00:00,2016-01-12 00:00:00,2016-02-07 00:00:00,19.6,12,235.2,2
60_IRRAGIN_21526,60,21526,Listel Grain de Gris Rose,750mL,1601,VRANKEN AMERICA            ,8188,2015-12-24 00:00:00,2016-01-02 00:00:00,2016-01-12 00:00:00,2016-02-07 00:00:00,6.66,12,79.92,2
66_EANVERNESS_5836,66,5836,Bauers Obstler Echt,Liter,9622,WEIN BAUER INC             ,8189,2015-12-24 00:00:00,2016-01-01 00:00:00,2016-01-08 00:00:00,2016-02-13 00:00:00,19.08,6,114.48,1
69_MOUNTMEND_2514,69,2514,Bird Dog Peach Whiskey,750mL,9625,WESTERN SPIRITS BEVERAGE CO,8168,2015-12-23 00:00:00,2016-01-02 00:00:00,2016-01-06 00:00:00,2016-02-14 00:00:00,11.41,7,79.87,1
15_WANBORNE_2142,15,2142,Bird Dog Apple Whiskey,750mL,9625,WESTERN SPIRITS BEVERAGE CO,8168,2015-12-23 00:00:00,2016-01-01 00:00:00,2016-01-06 00:00:00,2016-02-14 00:00:00,10.38,24,249.12,1
34_PITMERDEN_2794,34,2794,Bird Dog Bourbon,750mL,9625,WESTERN SPIRITS BEVERAGE CO,8168,2015-12-23 00:00:00,2016-01-02 00:00:00,2016-01-06 00:00:00,2016-02-14 00:00:00,10.5,71,745.5,1
34_PITMERDEN_2975,34,2975,Bird Dog Blackberry Whiskey,750mL,9625,WESTERN SPIRITS BEVERAGE CO,8168,2015-12-23 00:00:00,2016-01-02 00:00:00,2016-01-06 00:00:00,2016-02-14 00:00:00,11.32,66,747.12,1
34_PITMERDEN_2880,34,2880,Bird Dog Chocolate Whiskey,750mL,9625,WESTERN SPIRITS BEVERAGE CO,8168,2015-12-23 00:00:00,2016-01-02 00:00:00,2016-01-06 00:00:00,2016-02-14 00:00:00,11.02,30,330.6,1
1_HARDERSFIELD_3238,1,3238,Hendrick's Gin,750mL,3664,WILLIAM GRANT & SONS INC   ,8136,2015-12-21 00:00:00,2016-01-01 00:00:00,2016-01-11 00:00:00,2016-02-14 00:00:00,22.83,12,273.96,1
38_GOULCREST_5707,38,5707,Art in the Age Rhubarb Tea,750mL,3664,WILLIAM GRANT & SONS INC   ,8136,2015-12-21 00:00:00,2016-01-01 00:00:00,2016-01-11 00:00:00,2016-02-14 00:00:00,21.42,6,128.52,1
1_HARDERSFIELD_3527,1,3527,Reyka Vodka,1.75L,3664,WILLIAM GRANT & SONS INC   ,8136,2015-12-21 00:00:00,2016-01-01 00:00:00,2016-01-11 00:00:00,2016-02-14 00:00:00,21.87,6,131.22,1
28_LARNWICK_3534,28,3534,Milagro Silver Tequila,750mL,3664,WILLIAM GRANT & SONS INC   ,8136,2015-12-21 00:00:00,2016-01-02 00:00:00,2016-01-11 00:00:00,2016-02-14 00:00:00,18.17,1,18.17,1
69_MOUNTMEND_1921,69,1921,Glenfiddich Special Rsv 12,1.75L,3664,WILLIAM GRANT & SONS INC   ,8136,2015-12-21 00:00:00,2016-01-02 00:00:00,2016-01-11 00:00:00,2016-02-14 00:00:00,52.71,4,210.84,1
66_EANVERNESS_8660,66,8660,Drambuie Liqueur,375mL,3664,WILLIAM GRANT & SONS INC   ,8136,2015-12-21 00:00:00,2016-01-01 00:00:00,2016-01-11 00:00:00,2016-02-14 00:00:00,9.69,11,106.59,1
29_AYLESBURY_1956,29,1956,Balvenie 12 Yr Doublewood S,750mL,3664,WILLIAM GRANT & SONS INC   ,8136,2015-12-21 00:00:00,2016-01-02 00:00:00,2016-01-11 00:00:00,2016-02-14 00:00:00,39.99,3,119.97,1
30_CULCHETH_2992,30,2992,Hudson Baby Bourbon Whiskey,750mL,3664,WILLIAM GRANT & SONS INC   ,8136,2015-12-21 00:00:00,2016-01-01 00:00:00,2016-01-11 00:00:00,2016-02-14 00:00:00,35.96,6,215.76,1
30_CULCHETH_3870,30,3870,Montelobos Mezcal,750mL,3664,WILLIAM GRANT & SONS INC   ,8136,2015-12-21 00:00:00,2016-01-01 00:00:00,2016-01-11 00:00:00,2016-02-14 00:00:00,28.02,6,168.12,1
23_ARBINGTON_2374,23,2374,Tullamore Dew,1.75L,3664,WILLIAM GRANT & SONS INC   ,8136,2015-12-21 00:00:00,2016-01-02 00:00:00,2016-01-11 00:00:00,2016-02-14 00:00:00,31.24,6,187.44,1
15_WANBORNE_1760,15,1760,William Grant Scotch,1.75L,3664,WILLIAM GRANT & SONS INC   ,8136,2015-12-21 00:00:00,2016-01-01 00:00:00,2016-01-11 00:00:00,2016-02-14 00:00:00,19.69,6,118.14,1
50_MOUNTMEND_5702,50,5702,Art In The Age Root Liqueur,750mL,3664,WILLIAM GRANT & SONS INC   ,8136,2015-12-21 00:00:00,2016-01-02 00:00:00,2016-01-11 00:00:00,2016-02-14 00:00:00,21.89,6,131.34,1
18_FURNESS_3234,18,3234,Hendrick's Gin,1.75L,3664,WILLIAM GRANT & SONS INC   ,8136,2015-12-21 00:00:00,2016-01-02 00:00:00,2016-01-11 00:00:00,2016-02-14 00:00:00,45.92,6,275.52,1
23_ARBINGTON_4149,23,4149,Sailor Jerry Spiced Navy Rum,50mL,3664,WILLIAM GRANT & SONS INC   ,8136,2015-12-21 00:00:00,2016-01-02 00:00:00,2016-01-11 00:00:00,2016-02-14 00:00:00,1.16,115,133.4,1
53_HILLFAR_8078,53,8078,Glenfiddich Special Rsv 12Yr,375mL,3664,WILLIAM GRANT & SONS INC   ,8136,2015-12-21 00:00:00,2016-01-02 00:00:00,2016-01-11 00:00:00,2016-02-14 00:00:00,14.59,1,14.59,1
78_EASTHAVEN_3532,78,3532,Milagro Reposado Tequila,750mL,3664,WILLIAM GRANT & SONS INC   ,8136,2015-12-21 00:00:00,2016-01-01 00:00:00,2016-01-11 00:00:00,2016-02-14 00:00:00,20.58,6,123.48,1
66_EANVERNESS_233,66,233,Tullamore Dew 12 Yr Old,750mL,3664,WILLIAM GRANT & SONS INC   ,8136,2015-12-21 00:00:00,2016-01-01 00:00:00,2016-01-11 00:00:00,2016-02-14 00:00:00,30.21,6,181.26,1
67_EANVERNESS_2517,67,2517,Balvenie 14 Yr Caribean Cask,750mL,3664,WILLIAM GRANT & SONS INC   ,8136,2015-12-21 00:00:00,2016-01-02 00:00:00,2016-01-11 00:00:00,2016-02-14 00:00:00,46.42,1,46.42,1
30_CULCHETH_2967,30,2967,Glenfiddich Solera 15-Yr RS,750mL,3664,WILLIAM GRANT & SONS INC   ,8136,2015-12-21 00:00:00,2016-01-01 00:00:00,2016-01-11 00:00:00,2016-02-14 00:00:00,40.73,3,122.19,1
1_HARDERSFIELD_5135,1,5135,Ancho Reyes Chile Liqueur,750mL,3664,WILLIAM GRANT & SONS INC   ,8136,2015-12-21 00:00:00,2016-01-01 00:00:00,2016-01-11 00:00:00,2016-02-14 00:00:00,17.26,3,51.78,1
76_DONCASTER_4302,76,4302,Flora de Cana Black 5 YO Rum,750mL,3664,WILLIAM GRANT & SONS INC   ,8136,2015-12-21 00:00:00,2016-01-02 00:00:00,2016-01-11 00:00:00,2016-02-14 00:00:00,11.15,12,133.8,1
38_GOULCREST_5337,38,5337,Drambuie,750mL,3664,WILLIAM GRANT & SONS INC   ,8136,2015-12-21 00:00:00,2016-01-01 00:00:00,2016-01-11 00:00:00,2016-02-14 00:00:00,20.6,12,247.2,1
7_STANMORE_8480,7,8480,Clan MacGregor,1.75L,3664,WILLIAM GRANT & SONS INC   ,8136,2015-12-21 00:00:00,2016-01-02 00:00:00,2016-01-11 00:00:00,2016-02-14 00:00:00,11.19,4,44.76,1
67_EANVERNESS_2125,67,2125,Glenfiddich 14 Yr Barrel Rsv,750mL,3664,WILLIAM GRANT & SONS INC   ,8136,2015-12-21 00:00:00,2016-01-02 00:00:00,2016-01-11 00:00:00,2016-02-14 00:00:00,36.76,5,183.8,1
15_WANBORNE_1748,15,1748,William Grant Scotch,750mL,3664,WILLIAM GRANT & SONS INC   ,8136,2015-12-21 00:00:00,2016-01-01 00:00:00,2016-01-11 00:00:00,2016-02-14 00:00:00,10.29,3,30.87,1
52_GRAYCOTT_2398,52,2398,Tullamore Dew,750mL,3664,WILLIAM GRANT & SONS INC   ,8136,2015-12-21 00:00:00,2016-01-02 00:00:00,2016-01-11 00:00:00,2016-02-14 00:00:00,16.4,12,196.8,1
66_EANVERNESS_3347,66,3347,Milagro Silver Tequila,1.75L,3664,WILLIAM GRANT & SONS INC   ,8136,2015-12-21 00:00:00,2016-01-01 00:00:00,2016-01-11 00:00:00,2016-02-14 00:00:00,28.56,6,171.36,1
1_HARDERSFIELD_4218,1,4218,Sailor Jerry Spiced Navy Rum,750mL,3664,WILLIAM GRANT & SONS INC   ,8136,2015-12-21 00:00:00,2016-01-01 00:00:00,2016-01-11 00:00:00,2016-02-14 00:00:00,12.31,23,283.13,1
1_HARDERSFIELD_8021,1,8021,Glenfiddich Special Rsv 12,750mL,3664,WILLIAM GRANT & SONS INC   ,8136,2015-12-21 00:00:00,2016-01-01 00:00:00,2016-01-11 00:00:00,2016-02-14 00:00:00,31.49,12,377.88,1
47_PELLA'S WISH_3476,47,3476,Reyka Vodka,750mL,3664,WILLIAM GRANT & SONS INC   ,8136,2015-12-21 00:00:00,2016-01-02 00:00:00,2016-01-11 00:00:00,2016-02-14 00:00:00,15.5,5,77.5,1
66_EANVERNESS_3324,66,3324,Milagro Silver Select Barrel,750mL,3664,WILLIAM GRANT & SONS INC   ,8136,2015-12-21 00:00:00,2016-01-01 00:00:00,2016-01-11 00:00:00,2016-02-14 00:00:00,37.31,6,223.86,1
38_GOULCREST_1019,38,1019,Drambuie Glass Pack,750mL,3664,WILLIAM GRANT & SONS INC   ,8136,2015-12-21 00:00:00,2016-01-02 00:00:00,2016-01-11 00:00:00,2016-02-14 00:00:00,20.6,1,20.6,1
1_HARDERSFIELD_4198,1,4198,Sailor Jerry Spiced Navy Rum,1.75L,3664,WILLIAM GRANT & SONS INC   ,8136,2015-12-21 00:00:00,2016-01-01 00:00:00,2016-01-11 00:00:00,2016-02-14 00:00:00,17.51,11,192.61,1
1_HARDERSFIELD_5771,1,5771,Art In The Age Snap,750mL,3664,WILLIAM GRANT & SONS INC   ,8136,2015-12-21 00:00:00,2016-01-01 00:00:00,2016-01-11 00:00:00,2016-02-14 00:00:00,22.38,6,134.28,1
47_PELLA'S WISH_8727,47,8727,Monkey Shoulder Scotch,750mL,3664,WILLIAM GRANT & SONS INC   ,8136,2015-12-21 00:00:00,2016-01-02 00:00:00,2016-01-11 00:00:00,2016-02-14 00:00:00,23.07,6,138.42,1
38_GOULCREST_2994,38,2994,Hudson Manhattan Rye,750mL,3664,WILLIAM GRANT & SONS INC   ,8136,2015-12-21 00:00:00,2016-01-01 00:00:00,2016-01-11 00:00:00,2016-02-14 00:00:00,35.96,6,215.76,1
